,측정일자,권역명,측정소명,미세먼지(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
933,20170207,동북권,동대문구,44,23,0.007,0.043,0.7,0.005
934,20170207,동북권,중랑구,45,27,0.01,0.041,0.5,0.006
935,20170207,동북권,성동구,41,21,0.008,0.042,0.6,0.004
936,20170207,동북권,광진구,40,27,0.01,0.046,0.6,0.005
937,20170207,동북권,노원구,35,22,0.012,0.04,0.6,0.004
938,20170207,동북권,강북구,32,21,0.011,0.037,0.6,0.004
939,20170207,서남권,양천구,37,25,0.006,0.037,0.6,0.006
940,20170207,서남권,관악구,34,25,0.007,0.055,0.7,0.006
941,20170207,서남권,동작구,35,25,0.006,0.05,0.7,0.004
942,20170207,서남권,영등포구,40,23,0.008,0.028,0.8,0.005
943,20170207,서남권,구로구,40,21,0.007,0.031,0.6,0.006
944,20170207,서남권,강서구,44,22,0.01,0.039,0.5,0.006
945,20170207,서남권,금천구,37,26,0.005,0.051,0.7,0.005
946,20170207,동남권,송파구,43,22,0.008,0.044,0.7,0.005
947,20170207,동남권,강남구,45,24,0.006,0.045,0.6,0.005
948,20170207,동남권,강동구,49,24,0.008,0.042,0.6,0.004
949,20170207,동남권,서초구,42,18,0.008,0.041,0.6,0.004
950,20170208,도심권,중구,51,31,0.009,0.044,0.7,0.005
951,20170208,도심권,종로구,49,34,0.009,0.046,0.8,0.005
952,20170208,도심권,용산구,44,28,0.007,0.04,0.7,0.005
953,20170208,서북권,은평구,51,26,0.012,0.039,0.8,0.005
954,20170208,서북권,마포구,50,33,0.009,0.045,0.8,0.005
955,20170208,서북권,서대문구,55,25,0.013,0.033,0.7,0.006
956,20170208,동북권,중랑구,58,34,0.008,0.044,0.6,0.006
957,20170208,동북권,동대문구,60,31,0.008,0.042,0.8,0.006
958,20170208,동북권,성북구,66,32,0.01,0.043,0.7,0.005
959,20170208,동북권,도봉구,55,26,0.012,0.035,0.6,0.006
960,20170208,동북권,강북구,44,30,0.014,0.038,0.7,0.004
961,20170208,동북권,노원구,50,34,0.011,0.043,0.8,0.005
962,20170208,동북권,광진구,56,39,0.009,0.049,0.8,0.006
963,20170208,동북권,성동구,55,27,0.008,0.044,0.7,0.005
964,20170208,서남권,구로구,53,28,0.008,0.029,0.6,0.007
965,20170208,서남권,양천구,46,30,0.006,0.035,0.7,0.008
966,20170208,서남권,금천구,46,31,0.009,0.05,0.8,0.005
967,20170208,서남권,관악구,43,33,0.009,0.053,0.8,0.007
968,20170208,서남권,동작구,45,29,0.011,0.046,0.7,0.005
969,20170208,서남권,영등포구,54,27,0.009,0.026,0.8,0.005
970,20170208,서남권,강서구,56,27,0.011,0.035,0.6,0.007
971,20170208,동남권,서초구,57,26,0.01,0.037,0.6,0.004
972,20170208,동남권,강남구,62,30,0.007,0.047,0.7,0.006
973,20170208,동남권,송파구,61,32,0.008,0.048,0.9,0.006
974,20170208,동남권,강동구,70,33,0.005,0.049,0.8,0.005
975,20170209,도심권,종로구,43,17,0.026,0.018,0.4,0.004
976,20170209,도심권,중구,48,19,0.027,0.016,0.3,0.003
977,20170209,도심권,용산구,41,18,0.023,0.018,0.3,0.004
978,20170209,서북권,마포구,44,21,0.025,0.02,0.5,0.004
979,20170209,서북권,은평구,53,20,0.03,0.016,0.6,0.004
980,20170209,서북권,서대문구,59,18,0.029,0.017,0.5,0.005
981,20170209,동북권,성동구,54,17,0.023,0.018,0.4,0.004
982,20170209,동북권,광진구,48,17,0.032,0.017,0.4,0.005
983,20170209,동북권,강북구,42,16,0.036,0.008,0.4,0.004
984,20170209,동북권,노원구,40,18,0.029,0.016,0.5,0.004
985,20170209,동북권,성북구,63,19,0.027,0.017,0.4,0.004
986,20170209,동북권,동대문구,54,18,0.023,0.015,0.5,0.005
987,20170209,동북권,중랑구,56,22,0.025,0.018,0.3,0.005
988,20170209,동북권,도봉구,53,17,0.027,0.01,0.3,0.005
989,20170209,서남권,관악구,42,20,0.025,0.023,0.4,0.006
990,20170209,서남권,양천구,44,21,0.017,0.021,0.5,0.009
991,20170209,서남권,금천구,43,20,0.025,0.022,0.4,0.005
992,20170209,서남권,동작구,45,18,0.03,0.017,0.4,0.004
993,20170209,서남권,영등포구,55,20,0.019,0.015,0.5,0.004
994,20170209,서남권,구로구,52,19,0.022,0.013,0.4,0.006
995,20170209,서남권,강서구,56,18,0.028,0.015,0.4,0.006
996,20170209,동남권,송파구,54,16,0.03,0.017,0.4,0.004
997,20170209,동남권,강남구,57,17,0.023,0.019,0.4,0.005
998,20170209,동남권,서초구,56,17,0.028,0.016,0.4,0.004
999,20170209,동남권,강동구,59,18,0.024,0.018,0.4,0.004
1000,20170210,도심권,중구,32,18,0.027,0.015,0.3,0.003
1001,20170210,도심권,용산구,27,17,0.023,0.016,0.3,0.004
1002,20170210,도심권,종로구,29,16,0.027,0.016,0.4,0.004
1003,20170210,서북권,서대문구,37,17,0.029,0.016,0.5,0.005
1004,20170210,서북권,은평구,34,18,0.032,0.013,0.6,0.003
1005,20170210,서북권,마포구,29,20,0.025,0.019,0.5,0.003
1006,20170210,동북권,도봉구,33,16,0.027,0.008,0.3,0.004
1007,20170210,동북권,성북구,37,16,0.027,0.015,0.4,0.004
1008,20170210,동북권,동대문구,34,16,0.024,0.013,0.5,0.004
1009,20170210,동북권,중랑구,34,20,0.027,0.015,0.3,0.005
1010,20170210,동북권,성동구,35,16,0.025,0.016,0.4,0.003
1011,20170210,동북권,광진구,32,17,0.034,0.013,0.4,0.004
1012,20170210,동북권,노원구,27,15,0.031,0.013,0.4,0.003
1013,20170210,동북권,강북구,26,15,0.035,0.007,0.3,0.003
1014,20170210,서남권,양천구,30,21,0.018,0.02,0.5,0.007
1015,20170210,서남권,관악구,31,20,0.024,0.023,0.4,0.005
1016,20170210,서남권,동작구,28,17,0.028,0.018,0.4,0.004
1017,20170210,서남권,영등포구,36,20,0.018,0.015,0.5,0.005
1018,20170210,서남권,구로구,33,17,0.022,0.013,0.4,0.006
1019,20170210,서남권,강서구,35,17,0.029,0.014,0.4,0.006
1020,20170210,서남권,금천구,29,19,0.024,0.02,0.4,0.004
1021,20170210,동남권,송파구,33,15,0.032,0.014,0.4,0.004
1022,20170210,동남권,강남구,36,16,0.024,0.018,0.4,0.004
1023,20170210,동남권,강동구,36,16,0.025,0.015,0.4,0.004
1024,20170210,동남권,서초구,33,15,0.027,0.015,0.4,0.003
1025,20170211,도심권,종로구,27,16,0.025,0.019,0.4,0.004
1026,20170211,도심권,중구,28,16,0.025,0.018,0.3,0.003
1027,20170211,도심권,용산구,26,16,0.021,0.019,0.3,0.004
1028,20170211,서북권,은평구,31,17,0.028,0.018,0.6,0.004
1029,20170211,서북권,마포구,27,19,0.022,0.023,0.5,0.003
1030,20170211,서북권,서대문구,31,17,0.027,0.018,0.5,0.005
1031,20170211,동북권,도봉구,29,15,0.026,0.009,0.4,0.004
1032,20170211,동북권,성북구,32,15,0.023,0.022,0.5,0.004
1033,20170211,동북권,동대문구,30,15,0.021,0.017,0.5,0.005
1034,20170211,동북권,중랑구,31,19,0.022,0.023,0.3,0.005
1035,20170211,동북권,성동구,30,15,0.023,0.018,0.3,0.003
1036,20170211,동북권,광진구,28,16,0.029,0.019,0.5,0.004
1037,20170211,동북권,노원구,23,12,0.028,0.017,0.4,0.003
1038,20170211,동북권,강북구,23,14,0.03,0.014,0.4,0.003
1039,20170211,서남권,금천구,27,17,0.023,0.022,0.5,0.004
1040,20170211,서남권,관악구,27,15,0.024,0.024,0.4,0.005
1041,20170211,서남권,동작구,25,17,0.027,0.02,0.4,0.003
1042,20170211,서남권,영등포구,32,19,0.019,0.015,0.6,0.005
1043,20170211,서남권,구로구,29,17,0.021,0.014,0.4,0.006
1044,20170211,서남권,강서구,31,16,0.025,0.017,0.4,0.006
1045,20170211,서남권,양천구,27,19,0.017,0.022,0.4,0.007
1046,20170211,동남권,강남구,32,15,0.022,0.02,0.4,0.004
1047,20170211,동남권,서초구,30,14,0.025,0.018,0.4,0.004
1048,20170211,동남권,강동구,32,15,0.021,0.021,0.4,0.004
1049,20170211,동남권,송파구,29,14,0.028,0.017,0.3,0.005
1050,20170212,도심권,종로구,28,17,0.022,0.028,0.5,0.004
1051,20170212,도심권,중구,29,19,0.021,0.03,0.4,0.004
1052,20170212,도심권,용산구,27,17,0.016,0.029,0.5,0.004
1053,20170212,서북권,마포구,29,20,0.02,0.032,0.6,0.004
1054,20170212,서북권,은평구,30,17,0.025,0.024,0.7,0.004
1055,20170212,서북권,서대문구,33,18,0.025,0.022,0.6,0.006
1056,20170212,동북권,노원구,28,18,0.02,0.032,0.7,0.005
1057,20170212,동북권,도봉구,33,18,0.021,0.023,0.5,0.005
1058,20170212,동북권,광진구,31,20,0.02,0.034,0.6,0.004
1059,20170212,동북권,성동구,32,17,0.017,0.031,0.5,0.004
1060,20170212,동북권,중랑구,34,21,0.016,0.034,0.5,0.005
1061,20170212,동북권,동대문구,33,17,0.017,0.027,0.7,0.005
1062,20170212,동북권,성북구,37,19,0.018,0.035,0.7,0.005
1063,20170212,동북권,강북구,26,16,0.025,0.024,0.6,0.005
1064,20170212,서남권,구로구,33,18,0.015,0.023,0.5,0.006
1065,20170212,서남권,양천구,28,21,0.014,0.029,0.6,0.007
1066,20170212,서남권,금천구,29,19,0.019,0.032,0.6,0.004
1067,20170212,서남권,관악구,29,18,0.018,0.039,0.6,0.007
1068,20170212,서남권,동작구,25,17,0.023,0.03,0.5,0.004
1069,20170212,서남권,영등포구,31,18,0.015,0.019,0.6,0.005
1070,20170212,서남권,강서구,32,17,0.023,0.027,0.5,0.006
1071,20170212,동남권,강동구,36,18,0.015,0.033,0.6,0.004
1072,20170212,동남권,강남구,33,17,0.019,0.029,0.5,0.005
1073,20170212,동남권,송파구,31,17,0.02,0.028,0.6,0.005
1074,20170212,동남권,서초구,32,15,0.02,0.031,0.5,0.005
1075,20170213,도심권,종로구,40,30,0.008,0.056,0.8,0.005
1076,20170213,도심권,용산구,39,28,0.007,0.043,0.7,0.005
1077,20170213,도심권,중구,42,29,0.006,0.057,0.7,0.006
1078,20170213,서북권,서대문구,44,23,0.011,0.039,0.7,0.006
1079,20170213,서북권,은평구,38,24,0.01,0.047,0.9,0.005
1080,20170213,서북권,마포구,41,31,0.008,0.056,0.9,0.005
1081,20170213,동북권,도봉구,44,25,0.011,0.044,0.7,0.006
1082,20170213,동북권,성북구,46,28,0.008,0.057,0.9,0.006
1083,20170213,동북권,동대문구,47,28,0.007,0.048,0.8,0.006
1084,20170213,동북권,중랑구,45,29,0.007,0.051,0.6,0.006
1085,20170213,동북권,성동구,45,26,0.006,0.048,0.6,0.004
1086,20170213,동북권,광진구,44,34,0.008,0.053,0.8,0.005
1087,20170213,동북권,노원구,42,29,0.008,0.055,0.9,0.005
1088,20170213,동북권,강북구,34,24,0.016,0.039,0.6,0.005
1089,20170213,서남권,양천구,40,31,0.006,0.046,0.8,0.008
1090,20170213,서남권,관악구,39,30,0.007,0.064,0.8,0.008
1091,20170213,서남권,동작구,36,27,0.009,0.052,0.7,0.005
1092,20170213,서남권,영등포구,47,27,0.007,0.034,0.9,0.005
1093,20170213,서남권,구로구,47,29,0.006,0.037,0.8,0.007
1094,20170213,서남권,강서구,46,28,0.007,0.055,0.7,0.007
1095,20170213,서남권,금천구,40,28,0.006,0.053,0.7,0.005
1096,20170213,동남권,송파구,47,26,0.007,0.05,0.9,0.005
1097,20170213,동남권,강동구,52,28,0.005,0.052,0.8,0.004
1098,20170213,동남권,서초구,46,25,0.007,0.045,0.8,0.005
1099,20170213,동남권,강남구,50,31,0.006,0.051,0.7,0.005
1100,20170214,도심권,중구,47,32,0.022,0.036,0.4,0.005
1101,20170214,도심권,용산구,44,29,0.013,0.039,0.5,0.005
1102,20170214,도심권,종로구,44,31,0.027,0.031,0.5,0.005
1103,20170214,서북권,은평구,51,30,0.029,0.029,0.8,0.006
1104,20170214,서북권,마포구,48,35,0.019,0.04,0.7,0.005
1105,20170214,서북권,서대문구,53,30,0.025,0.027,0.6,0.006
1106,20170214,동북권,도봉구,53,29,0.019,0.033,0.5,0.005
1107,20170214,동북권,성북구,57,34,0.019,0.045,0.7,0.006
1108,20170214,동북권,동대문구,52,29,0.019,0.033,0.7,0.006
1109,20170214,동북권,중랑구,54,32,0.016,0.041,0.5,0.006
1110,20170214,동북권,광진구,51,37,0.016,0.049,0.7,0.006
1111,20170214,동북권,성동구,54,28,0.015,0.042,0.5,0.004
1112,20170214,동북권,노원구,48,31,0.023,0.039,0.7,0.005
1113,20170214,동북권,강북구,41,28,0.03,0.027,0.6,0.005
1114,20170214,서남권,양천구,49,36,0.014,0.037,0.6,0.007
1115,20170214,서남권,관악구,45,36,0.018,0.048,0.6,0.007
1116,20170214,서남권,동작구,44,32,0.02,0.041,0.5,0.004
1117,20170214,서남권,영등포구,55,34,0.011,0.028,0.7,0.005
1118,20170214,서남권,구로구,51,32,0.016,0.028,0.6,0.007
1119,20170214,서남권,강서구,58,32,0.02,0.037,0.6,0.006
1120,20170214,서남권,금천구,45,34,0.017,0.043,0.6,0.004
1121,20170214,동남권,송파구,51,29,0.013,0.045,0.8,0.005
1122,20170214,동남권,강동구,65,34,0.012,0.051,0.8,0.005
1123,20170214,동남권,강남구,57,32,0.015,0.041,0.6,0.005
1124,20170214,동남권,서초구,55,28,0.016,0.043,0.5,0.005
1125,20170215,도심권,용산구,52,39,0.006,0.052,0.9,0.007
1126,20170215,도심권,종로구,59,46,0.007,0.071,1.1,0.008
1127,20170215,도심권,중구,59,43,0.007,0.069,0.9,0.007
1128,20170215,서북권,서대문구,64,35,0.011,0.045,0.9,0.008
1129,20170215,서북권,은평구,56,34,0.009,0.057,1.2,0.007
1130,20170215,서북권,마포구,60,48,0.008,0.065,1.0,0.006
1131,20170215,동북권,도봉구,60,40,0.008,0.059,0.9,0.008
1132,20170215,동북권,성북구,64,42,0.007,0.07,1.2,0.008
1133,20170215,동북권,동대문구,70,41,0.007,0.065,1.1,0.008
1134,20170215,동북권,중랑구,67,43,0.006,0.063,0.8,0.008
1135,20170215,동북권,성동구,65,38,0.006,0.062,0.8,0.006
1136,20170215,동북권,광진구,66,54,0.007,0.068,1.0,0.01
1137,20170215,동북권,노원구,63,45,0.007,0.069,1.1,0.008
1138,20170215,동북권,강북구,54,41,0.01,0.056,0.9,0.007
1139,20170215,서남권,양천구,51,40,0.007,0.051,0.9,0.008
1140,20170215,서남권,관악구,51,44,0.01,0.068,0.9,0.01
1141,20170215,서남권,동작구,50,38,0.01,0.059,0.8,0.007
1142,20170215,서남권,영등포구,59,38,0.008,0.036,0.9,0.005
1143,20170215,서남권,구로구,56,37,0.007,0.04,0.8,0.009
1144,20170215,서남권,강서구,57,35,0.009,0.057,0.7,0.009
1145,20170215,서남권,금천구,52,41,0.007,0.06,0.8,0.007
1146,20170215,동남권,강동구,77,50,0.006,0.066,1.0,0.007
1147,20170215,동남권,강남구,67,42,0.005,0.062,0.8,0.007
1148,20170215,동남권,송파구,66,40,0.008,0.061,1.1,0.008
1149,20170215,동남권,서초구,60,32,0.008,0.055,0.9,0.007
1150,20170216,도심권,종로구,69,52,0.011,0.067,1.2,0.007
1151,20170216,도심권,중구,73,54,0.008,0.071,1.2,0.007
1152,20170216,도심권,용산구,59,44,0.009,0.049,1.0,0.006
1153,20170216,서북권,서대문구,68,29,0.015,0.043,0.7,0.008
1154,20170216,서북권,은평구,56,33,0.016,0.053,1.3,0.007
1155,20170216,서북권,마포구,68,51,0.013,0.062,1.2,0.006
1156,20170216,동북권,노원구,73,51,0.006,0.072,1.3,0.007
1157,20170216,동북권,강북구,69,49,0.012,0.062,1.0,0.007
1158,20170216,동북권,도봉구,71,44,0.007,0.066,1.0,0.007
1159,20170216,동북권,성북구,74,50,0.007,0.072,1.4,0.007
1160,20170216,동북권,동대문구,83,47,0.008,0.061,1.2,0.007
1161,20170216,동북권,중랑구,74,45,0.008,0.06,0.8,0.007
1162,20170216,동북권,성동구,69,41,0.009,0.056,0.8,0.005
1163,20170216,동북권,광진구,70,56,0.012,0.061,1.0,0.007
1164,20170216,서남권,양천구,61,47,0.01,0.052,1.0,0.008
1165,20170216,서남권,구로구,62,40,0.011,0.039,1.0,0.007
1166,20170216,서남권,영등포구,67,42,0.01,0.036,1.2,0.005
1167,20170216,서남권,동작구,58,42,0.023,0.053,1.0,0.006
1168,20170216,서남권,관악구,58,47,0.019,0.063,1.1,0.008
1169,20170216,서남권,강서구,67,41,0.013,0.057,0.9,0.008
1170,20170216,서남권,금천구,59,42,0.016,0.052,0.9,0.006
1171,20170216,동남권,강남구,90,56,0.012,0.053,0.8,0.006
1172,20170216,동남권,서초구,71,36,0.017,0.04,1.1,0.006
1173,20170216,동남권,송파구,69,44,0.015,0.054,1.1,0.007
1174,20170216,동남권,강동구,80,55,0.01,0.057,0.9,0.005
1175,20170217,도심권,중구,42,16,0.03,0.019,0.3,0.003
1176,20170217,도심권,종로구,40,16,0.031,0.016,0.3,0.004
1177,20170217,도심권,용산구,39,16,0.023,0.02,0.3,0.003
1178,20170217,서북권,서대문구,51,16,0.031,0.019,0.5,0.005
1179,20170217,서북권,마포구,41,19,0.027,0.021,0.5,0.003
1180,20170217,서북권,은평구,46,17,0.036,0.015,0.8,0.004
1181,20170217,동북권,성북구,52,18,0.028,0.022,0.6,0.003
1182,20170217,동북권,동대문구,48,15,0.024,0.016,0.6,0.004
1183,20170217,동북권,중랑구,47,20,0.026,0.02,0.3,0.005
1184,20170217,동북권,성동구,45,18,0.025,0.02,0.4,0.003
1185,20170217,동북권,광진구,43,15,0.033,0.02,0.5,0.003
1186,20170217,동북권,노원구,38,13,0.033,0.018,0.4,0.003
1187,20170217,동북권,강북구,35,13,0.039,0.01,0.3,0.003
1188,20170217,동북권,도봉구,48,16,0.032,0.01,0.3,0.003
1189,20170217,서남권,구로구,46,20,0.024,0.013,0.4,0.006
1190,20170217,서남권,영등포구,52,19,0.018,0.016,0.6,0.004
1191,20170217,서남권,동작구,39,15,0.034,0.019,0.3,0.003
1192,20170217,서남권,관악구,39,15,0.03,0.02,0.4,0.005
1193,20170217,서남권,강서구,51,16,0.033,0.015,0.3,0.006
1194,20170217,서남권,금천구,40,16,0.03,0.02,0.4,0.003
1195,20170217,서남권,양천구,41,18,0.023,0.019,0.4,0.005
1196,20170217,동남권,강동구,53,21,0.025,0.021,0.4,0.004
1197,20170217,동남권,송파구,48,18,0.029,0.021,0.4,0.004
1198,20170217,동남권,서초구,50,16,0.032,0.016,0.4,0.004
1199,20170217,동남권,강남구,70,18,0.025,0.021,0.4,0.005
1200,20170218,도심권,중구,29,16,0.029,0.021,0.3,0.004
1201,20170218,도심권,용산구,27,16,0.022,0.024,0.4,0.004
1202,20170218,도심권,종로구,28,15,0.029,0.021,0.4,0.004
1203,20170218,서북권,서대문구,34,17,0.03,0.02,0.5,0.005
1204,20170218,서북권,은평구,32,17,0.033,0.019,0.8,0.004
1205,20170218,서북권,마포구,30,19,0.027,0.024,0.5,0.004
1206,20170218,동북권,도봉구,30,15,0.03,0.013,0.4,0.004
1207,20170218,동북권,성북구,29,15,0.027,0.025,0.6,0.004
1208,20170218,동북권,동대문구,33,16,0.024,0.02,0.6,0.005
1209,20170218,동북권,중랑구,34,18,0.027,0.023,0.3,0.006
1210,20170218,동북권,성동구,32,20,0.024,0.024,0.4,0.004
1211,20170218,동북권,광진구,31,15,0.032,0.023,0.5,0.005
1212,20170218,동북권,노원구,26,12,0.034,0.019,0.5,0.004
1213,20170218,동북권,강북구,25,14,0.034,0.016,0.4,0.004
1214,20170218,서남권,양천구,29,19,0.02,0.024,0.5,0.006
1215,20170218,서남권,관악구,31,19,0.024,0.031,0.5,0.006
1216,20170218,서남권,동작구,27,17,0.03,0.023,0.4,0.004
1217,20170218,서남권,영등포구,36,18,0.018,0.018,0.6,0.004
1218,20170218,서남권,구로구,31,17,0.022,0.018,0.5,0.006
1219,20170218,서남권,강서구,33,15,0.031,0.02,0.4,0.006
1220,20170218,서남권,금천구,28,18,0.027,0.025,0.5,0.004
1221,20170218,동남권,송파구,32,18,0.03,0.023,0.4,0.004
1222,20170218,동남권,강남구,35,19,0.024,0.025,0.4,0.005
1223,20170218,동남권,강동구,36,18,0.025,0.024,0.5,0.004
1224,20170218,동남권,서초구,32,17,0.027,0.025,0.4,0.004
1225,20170219,도심권,종로구,41,27,0.018,0.038,0.6,0.004
1226,20170219,도심권,중구,43,28,0.013,0.046,0.6,0.004
1227,20170219,도심권,용산구,39,26,0.018,0.03,0.5,0.004
1228,20170219,서북권,서대문구,47,23,0.024,0.028,0.6,0.005
1229,20170219,서북권,은평구,40,22,0.027,0.028,1.0,0.004
1230,20170219,서북권,마포구,42,28,0.02,0.036,0.7,0.004
1231,20170219,동북권,동대문구,48,26,0.013,0.037,0.7,0.005
1232,20170219,동북권,노원구,41,27,0.017,0.039,0.7,0.004
1233,20170219,동북권,강북구,41,26,0.013,0.041,0.7,0.004
1234,20170219,동북권,도봉구,45,24,0.013,0.038,0.6,0.005
1235,20170219,동북권,성북구,37,24,0.011,0.051,0.9,0.004
1236,20170219,동북권,중랑구,45,26,0.021,0.031,0.4,0.005
1237,20170219,동북권,성동구,44,28,0.014,0.035,0.5,0.004
1238,20170219,동북권,광진구,44,28,0.022,0.037,0.6,0.004
1239,20170219,서남권,양천구,40,29,0.016,0.031,0.6,0.006
1240,20170219,서남권,강서구,47,24,0.02,0.035,0.5,0.006
1241,20170219,서남권,구로구,44,25,0.018,0.023,0.5,0.006
1242,20170219,서남권,영등포구,46,25,0.018,0.021,0.7,0.004
1243,20170219,서남권,동작구,36,25,0.028,0.03,0.5,0.004
1244,20170219,서남권,관악구,41,28,0.024,0.036,0.6,0.006
1245,20170219,서남권,금천구,38,26,0.025,0.03,0.6,0.004
1246,20170219,동남권,강동구,48,29,0.019,0.033,0.6,0.004
1247,20170219,동남권,강남구,46,28,0.017,0.034,0.5,0.005
1248,20170219,동남권,서초구,45,26,0.026,0.029,0.5,0.004
1249,20170219,동남권,송파구,42,27,0.022,0.033,0.6,0.005
1250,20170220,도심권,중구,40,20,0.033,0.016,0.3,0.003
1251,20170220,도심권,용산구,37,20,0.024,0.02,0.3,0.003
1252,20170220,도심권,종로구,37,19,0.032,0.018,0.4,0.003
1253,20170220,서북권,서대문구,50,21,0.034,0.016,0.5,0.005
1254,20170220,서북권,은평구,46,20,0.036,0.014,0.7,0.004
1255,20170220,서북권,마포구,41,24,0.029,0.02,0.5,0.003
1256,20170220,동북권,중랑구,45,24,0.028,0.02,0.4,0.005
1257,20170220,동북권,노원구,34,18,0.035,0.017,0.5,0.003
1258,20170220,동북권,강북구,34,17,0.04,0.011,0.4,0.003
1259,20170220,동북권,도봉구,43,19,0.031,0.013,0.3,0.005
1260,20170220,동북권,성북구,40,24,0.03,0.02,0.6,0.003
1261,20170220,동북권,동대문구,46,21,0.025,0.017,0.6,0.004
1262,20170220,동북권,성동구,45,26,0.029,0.017,0.4,0.003
1263,20170220,동북권,광진구,42,20,0.034,0.02,0.4,0.004
1264,20170220,서남권,관악구,46,23,0.027,0.025,0.4,0.005
1265,20170220,서남권,강서구,50,21,0.034,0.016,0.4,0.005
1266,20170220,서남권,구로구,45,23,0.026,0.012,0.4,0.006
1267,20170220,서남권,금천구,41,22,0.031,0.02,0.4,0.003
1268,20170220,서남권,영등포구,50,22,0.021,0.017,0.6,0.004
1269,20170220,서남권,동작구,38,20,0.036,0.017,0.4,0.003
1270,20170220,서남권,양천구,41,23,0.022,0.02,0.5,0.005
1271,20170220,동남권,강남구,50,25,0.028,0.018,0.4,0.004
1272,20170220,동남권,서초구,48,25,0.033,0.016,0.4,0.004
1273,20170220,동남권,송파구,44,26,0.034,0.018,0.4,0.004
1274,20170220,동남권,강동구,48,26,0.029,0.019,0.4,0.004
1275,20170221,도심권,중구,47,30,0.01,0.052,0.6,0.004
1276,20170221,도심권,용산구,40,26,0.011,0.039,0.6,0.004
1277,20170221,도심권,종로구,42,28,0.013,0.048,0.7,0.004
1278,20170221,서북권,서대문구,50,29,0.015,0.034,0.6,0.006
1279,20170221,서북권,은평구,41,25,0.014,0.026,0.6,0.004
1280,20170221,서북권,마포구,48,32,0.012,0.051,0.8,0.004
1281,20170221,동북권,도봉구,41,23,0.013,0.04,0.6,0.005
1282,20170221,동북권,성북구,36,26,0.013,0.049,0.9,0.004
1283,20170221,동북권,동대문구,48,25,0.012,0.045,0.8,0.005
1284,20170221,동북권,중랑구,43,25,0.015,0.038,0.4,0.005
1285,20170221,동북권,성동구,46,30,0.013,0.043,0.6,0.004
1286,20170221,동북권,광진구,40,28,0.017,0.041,0.6,0.006
1287,20170221,동북권,노원구,35,25,0.017,0.043,0.7,0.004
1288,20170221,동북권,강북구,34,23,0.015,0.039,0.6,0.004
1289,20170221,서남권,양천구,49,33,0.009,0.043,0.7,0.006
1290,20170221,서남권,관악구,46,34,0.011,0.06,0.7,0.008
1291,20170221,서남권,동작구,41,29,0.012,0.051,0.7,0.004
1292,20170221,서남권,영등포구,57,30,0.01,0.032,0.8,0.005
1293,20170221,서남권,구로구,54,30,0.01,0.033,0.6,0.007
1294,20170221,서남권,강서구,59,29,0.013,0.047,0.6,0.007
1295,20170221,서남권,금천구,47,35,0.012,0.05,0.7,0.005
1296,20170221,동남권,송파구,47,33,0.016,0.04,0.6,0.005
1297,20170221,동남권,강남구,51,28,0.011,0.045,0.6,0.005
1298,20170221,동남권,강동구,53,30,0.014,0.042,0.6,0.004
1299,20170221,동남권,서초구,57,33,0.011,0.043,0.7,0.005
1300,20170222,도심권,중구,36,28,0.008,0.049,0.6,0.004
1301,20170222,도심권,종로구,36,28,0.008,0.045,0.6,0.003
1302,20170222,도심권,용산구,36,27,0.006,0.04,0.6,0.004
1303,20170222,서북권,은평구,39,21,0.017,0.027,0.5,0.004
1304,20170222,서북권,마포구,39,30,0.008,0.046,0.7,0.003
1305,20170222,서북권,서대문구,38,24,0.015,0.029,0.6,0.005
1306,20170222,동북권,중랑구,41,27,0.008,0.043,0.5,0.005
1307,20170222,동북권,동대문구,41,26,0.005,0.045,0.8,0.004
1308,20170222,동북권,성북구,32,30,0.008,0.05,1.0,0.003
1309,20170222,동북권,도봉구,39,24,0.009,0.042,0.7,0.004
1310,20170222,동북권,강북구,30,24,0.013,0.036,0.6,0.004
1311,20170222,동북권,노원구,41,32,0.009,0.05,0.9,0.004
1312,20170222,동북권,광진구,38,29,0.01,0.044,0.7,0.005
1313,20170222,동북권,성동구,39,26,0.007,0.041,0.6,0.004
1314,20170222,서남권,구로구,41,27,0.006,0.033,0.7,0.006
1315,20170222,서남권,양천구,46,38,0.006,0.044,0.8,0.006
1316,20170222,서남권,금천구,40,32,0.008,0.051,0.7,0.004
1317,20170222,서남권,관악구,37,30,0.008,0.054,0.7,0.005
1318,20170222,서남권,동작구,36,29,0.008,0.048,0.6,0.004
1319,20170222,서남권,영등포구,44,26,0.007,0.03,0.8,0.005
1320,20170222,서남권,강서구,50,30,0.007,0.047,0.7,0.006
1321,20170222,동남권,강남구,41,28,0.005,0.044,0.6,0.004
1322,20170222,동남권,서초구,44,31,0.008,0.042,0.8,0.004
1323,20170222,동남권,송파구,40,29,0.008,0.043,0.8,0.005
1324,20170222,동남권,강동구,44,30,0.006,0.043,0.6,0.004
1325,20170223,도심권,중구,33,21,0.034,0.017,0.4,0.004
1326,20170223,도심권,종로구,32,20,0.035,0.017,0.4,0.004
1327,20170223,도심권,용산구,30,20,0.025,0.018,0.4,0.004
1328,20170223,서북권,마포구,35,23,0.03,0.023,0.5,0.004
1329,20170223,서북권,서대문구,37,21,0.031,0.017,0.5,0.005
